track_id,track_name,artist_name,artist_uri,album_name,duration_ms,release_date,popularity,explicit,album_cover_image,genres
3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,The Heist (Deluxe Edition),235613,2012-10-09,0,True,https://i.scdn.co/image/ab67616d0000b2730dff053a2ffb550d25184999,"pop rap, seattle hip hop"
1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,Waking Up,224693,2009-01-01,71,False,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,"piano rock, pop"
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,The 20/20 Experience (Deluxe Version),484146,2013-03-15,75,False,https://i.scdn.co/image/ab67616d0000b273db1d1cdc927a07825a2ed244,"dance pop, pop"
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Up All Night,199986,2012-05-25,81,False,https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e,"boy band, pop, post-teen pop, talent show"
6u5M4jPpYkoRV4vVHDQvkd,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,Victory,227293,2010-03-02,0,True,https://i.scdn.co/image/ab67616d0000b2738753762179ccf80be06b1197,"hip hop, miami hip hop, pop rap, rap"
1Z5L1sgdPUPfcuxsfaYzcB,Tonight Is the Night,Outasight,spotify:artist:1zuG3w1Zgeou53fb3Vu3bO,Nights Like These,190000,2012-11-23,36,True,https://i.scdn.co/image/ab67616d0000b2730df7ac5262396522c0453645,indie pop rap
30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,A Girl Like Me,238920,2006-04-10,73,False,https://i.scdn.co/image/ab67616d0000b273d744a51e193d52170070062b,"barbadian pop, pop, urban contemporary"
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,spotify:artist:2AsusXITU8P25dlRNhcAbG,Making Mirrors,244884,2011-01-01,75,False,https://i.scdn.co/image/ab67616d0000b2738ac5768205ad97df3f4f4c0e,australian pop
0UmXSUCoE2I67n8ERd0Hdi,Boom Boom,Justice Crew,spotify:artist:07Q9n9pbwR6jQ8xH4SA46b,Live By The Words,187026,2012,44,False,https://i.scdn.co/image/ab67616d0000b2732ea0791fdc5445eb5a9cd4be,"australian pop, australian talent show"
3SxiAdI8dP9AaaEz1Z24mn,Earthquake (feat. Tinie Tempah),Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,Electronic Earth (Expanded Edition),274600,2012-04-02,53,True,https://i.scdn.co/image/ab67616d0000b273d9370e27abe3de676c56873a,"indie poptimism, pop"
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,Native,257265,2013-01-01,82,False,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,"piano rock, pop"
6yARPLK0PV4heEyh7pVMGz,Part Of Me,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,Teenage Dream: The Complete Confection,216160,2012-01-01,68,False,https://i.scdn.co/image/ab67616d0000b273a56dc57d708c7b62db950105,pop
6aGjEZ7kq3YXgD0EDt80O5,Live While We're Young,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Take Me Home: Yearbook Edition,200186,2012-11-09,0,False,https://i.scdn.co/image/ab67616d0000b273ddacff8ec2f8f34ed56957cf,"boy band, pop, post-teen pop, talent show"
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Stronger (Deluxe Version),221946,2011-10-24,70,False,https://i.scdn.co/image/ab67616d0000b273af384269742c6b04308c1be8,"dance pop, pop, talent show"
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,Get Rich Or Die Tryin',193466,2003-02-06,78,True,https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,Gangnam Style (강남스타일),219493,2012-01-01,69,False,https://i.scdn.co/image/ab67616d0000b2736cfc57e5358c5e39e79bccbd,"k-rap, korean old school hip hop"
5YhAAlelWek228jZzxgEfr,Honestly,Hot Chelle Rae,spotify:artist:6jTnHxhb6cDCaCu4rdvsQ0,Whatever,201506,2011-11-25,38,False,https://i.scdn.co/image/ab67616d0000b2733b97f1c9a0273bfbdc6bd791,"dance rock, neon pop punk, post-teen pop"
25CA8QVJQrh5R05UUCaODM,Heart Attack,Trey Songz,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Chapter V (Deluxe),233146,2012-08-17,51,True,https://i.scdn.co/image/ab67616d0000b2734f85a7199d1ac1a876d46f58,"dance pop, r&b, southern hip hop, trap, urban contemporary"
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,Little Voice,258826,2007-07-03,68,False,https://i.scdn.co/image/ab67616d0000b2731c3e0a58f3ee28af2922e351,"acoustic pop, ectofolk, lilith, neo mellow, pop rock, post-teen pop"
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,My Head Is An Animal,266600,2012-01-01,76,False,https://i.scdn.co/image/ab67616d0000b273cb3f67e8026e2e493a1e8262,"folk-pop, metropopolis, modern rock, stomp and holler"
6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,spotify:artist:0DxeaLnv6SyYk2DOqkLO8c,Don't Kill the Magic,224840,2014-06-25,79,False,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193,"pop, reggae fusion"
0zREtnLmVnt8KUJZZbSdla,Wavin' Flag,K'NAAN,spotify:artist:7pGyQZx9thVa8GxMBeXscB,Troubadour,220520,2009,53,False,https://i.scdn.co/image/ab67616d0000b273a3a8f20705f6f1d9adf84551,reggae fusion
12eMQUn2GzfsfsQLH53M19,Scream,USHER,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Looking 4 Myself (Expanded Edition),234693,2012-06-12,62,False,https://i.scdn.co/image/ab67616d0000b27367904c75eaa75db6b1b2cf6a,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary"
5G2c6FsfTzgYUzageCmfXY,One Thing,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Up All Night,197600,2012-05-25,67,False,https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e,"boy band, pop, post-teen pop, talent show"
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,Warrior (Expanded Edition),211920,2012-11-30,74,False,https://i.scdn.co/image/ab67616d0000b27376c5c62197115a22b23ff950,"dance pop, pop"
4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,The Wanted,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,The Wanted (Special Edition),198800,2012-01-01,62,False,https://i.scdn.co/image/ab67616d0000b273de4c56829c88f6e4822f10f7,"boy band, dance pop, pop, post-teen pop"
1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,+,258373,2011-09-09,67,False,https://i.scdn.co/image/ab67616d0000b273e6d489d359c546fea254f440,"pop, singer-songwriter pop, uk pop"
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Believe (Deluxe Edition),227986,2012-06-15,71,False,https://i.scdn.co/image/ab67616d0000b2736c20c4638a558132ba95bc39,"canadian pop, pop"
0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,Green Day,spotify:artist:7oPftvlwr6VrsViSDV7fJY,American Idiot,493400,2004-09-21,66,True,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,"modern rock, permanent wave, punk, rock"
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,will.i.am,spotify:artist:085pc2PYOi8bGKj0PNjekA,#willpower,283400,2013-01-01,73,True,https://i.scdn.co/image/ab67616d0000b273e6082141bd7c86ae9f11ea26,"dance pop, pop"
2DPYlWl50ydYsnnuryL5aX,Cooler Than Me (feat. Big Sean),Mike Posner,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,Cooler Than Me EP,227840,2009-12-15,57,False,https://i.scdn.co/image/ab67616d0000b273c0e8a17e2bdf1e1108d85612,"dance pop, pop, pop dance, pop rap"
1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,spotify:artist:2Hjj68yyUPiC0HKEOigcEp,Beautiful Soul,214226,2004-01-01,66,False,https://i.scdn.co/image/ab67616d0000b273c16d23f23fbb8145368515f9,"dance pop, pop, post-teen pop"
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Girl on Fire (Remixes) - EP,224920,2012-11-18,72,False,https://i.scdn.co/image/ab67616d0000b273a4fe49eb27e8152710e7a590,"neo soul, pop, r&b"
5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Tattoos,177685,2013-09-10,66,True,https://i.scdn.co/image/ab67616d0000b273ba30e4d27e93015180b4924d,"dance pop, pop"
7EGhmltmWJHCHobd3g8Hnw,No Air (feat. Chris Brown),Jordin Sparks,spotify:artist:2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,264373,2007-11-19,57,False,https://i.scdn.co/image/ab67616d0000b2736707d0e5fcaf7aedc5e254fc,"dance pop, pop, post-teen pop, urban contemporary"
1I93YiKgu2P5pwprWmziPI,Up All Night,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Up All Night,194693,2012-05-25,57,False,https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e,"boy band, pop, post-teen pop, talent show"
7jO1boY6qwRjeu0EBtvDuu,Hello,Karmin,spotify:artist:4M0DLz8te9Q1lNIXBBwvfG,Hello,237546,2012-05-07,37,False,https://i.scdn.co/image/ab67616d0000b273cc50268bd94de0934dad0ca0,"post-teen pop, viral pop"
1NNAI51EuoRWw1ydX1zV7S,Daylight,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,Overexposed Track By Track,225066,2012-01-01,66,False,https://i.scdn.co/image/ab67616d0000b273fc8633e22a7dba6aab817bff,pop
60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,Clarity,271426,2012-01-01,70,False,https://i.scdn.co/image/ab67616d0000b273941dd3b3343d9cb9329d37bf,"complextro, edm, german techno, pop, pop dance"
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,True,247426,2013-09-13,2,False,https://i.scdn.co/image/ab67616d0000b2734cfcceb6f9b1aae8752810e7,"dance pop, edm, pop, pop dance"
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,The Truth About Love,242733,2012-09-18,80,False,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,"dance pop, pop"
064NEtcV4JQqGxAtfqvRfI,Beautiful Girls,Sean Kingston,spotify:artist:6S0dmVVn4udvppDhZIWxCr,Sean Kingston,241933,2007-01-01,0,False,https://i.scdn.co/image/ab67616d0000b273b42eaeb9427ef012c7df0a63,"dance pop, miami hip hop, pop"
3nMb7ToWIxYvmaIG20z6ux,Tonight (I'm Fuckin' You),Enrique Iglesias,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,Euphoria,232213,2010,60,True,https://i.scdn.co/image/ab67616d0000b273f6fa4a75fccc308f26c726c6,"dance pop, latin pop, mexican pop"
1rUQmXEy41tXwHIKFECNTa,Wide Awake,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,Teenage Dream: The Complete Confection,220933,2012-01-01,70,False,https://i.scdn.co/image/ab67616d0000b273a56dc57d708c7b62db950105,pop
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,18 Months,232800,2012-10-29,62,False,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance"
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Unbroken,205346,2011-01-01,64,False,https://i.scdn.co/image/ab67616d0000b27383fc43cfc25d836e17f8cc30,"pop, post-teen pop"
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,spotify:artist:0kkxsdcaWmWU2yWAqclDh4,Let The Road,193733,2014-01-01,72,False,https://i.scdn.co/image/ab67616d0000b273647377a36072bd08e44dd32b,"post-teen pop, talent show, teen pop, viral pop"
6MreoQf8oixWI2xRcw3Fv1,Mirror,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,Tha Carter IV (Deluxe),228093,2011-01-01,0,True,https://i.scdn.co/image/ab67616d0000b273007a6a23bf7e0d42cdd3bc2d,"hip hop, new orleans rap, pop rap, rap, trap"
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,spotify:artist:4gwpcMTbLWtBUlOijbVpuu,In A Tidal Wave Of Mystery (Deluxe Edition),192789,2013,78,False,https://i.scdn.co/image/ab67616d0000b27313c6cb6a81c8db4dbc8b9924,"metropopolis, modern rock"
69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Random Access Memories,369626,2013-05-20,69,False,https://i.scdn.co/image/ab67616d0000b2739b9b36b0e22870b9f542d937,"electro, filter house, rock"
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,Motion,222533,2014-10-31,82,False,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance"
6eFahAdQgABBj1XOM99cBG,I Like It Like That (feat. New Boyz),Hot Chelle Rae,spotify:artist:6jTnHxhb6cDCaCu4rdvsQ0,Whatever,188200,2011-11-25,53,False,https://i.scdn.co/image/ab67616d0000b2733b97f1c9a0273bfbdc6bd791,"dance rock, neon pop punk, post-teen pop"
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,spotify:artist:6jTnHxhb6cDCaCu4rdvsQ0,Whatever,200466,2011-11-25,65,False,https://i.scdn.co/image/ab67616d0000b2733b97f1c9a0273bfbdc6bd791,"dance rock, neon pop punk, post-teen pop"
1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),Lupe Fiasco,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,"Food & Liquor II: The Great American Rap Album, Pt. 1",250320,2012-09-25,60,False,https://i.scdn.co/image/ab67616d0000b2734b9f3b34399b7ae4cc7a45be,"chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop"
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,spotify:artist:0awl5piYwO0CDTHEkCjUhn,Black Star Elephant,245866,2014,73,False,https://i.scdn.co/image/ab67616d0000b273eb3c078694b007169dab4a4f,afrobeats
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Believe (Deluxe Edition),229466,2012-06-15,61,False,https://i.scdn.co/image/ab67616d0000b2736c20c4638a558132ba95bc39,"canadian pop, pop"
0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,Red (Big Machine Radio Release Special),193146,2012-10-22,68,False,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,pop
5XRHGXut00SrJUFmcn2lQF,All The Right Moves,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,Waking Up,238000,2009-01-01,61,False,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,"piano rock, pop"
3cHyrEgdyYRjgJKSOiOtcS,Timber,Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,Global Warming: Meltdown (Deluxe Version),204160,2012,80,False,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,"dance pop, miami hip hop, pop"
6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),Olly Murs,spotify:artist:3whuHq0yGx60atvA2RCVRW,Right Place Right Time (Expanded Edition),185586,2012-11-26,73,False,https://i.scdn.co/image/ab67616d0000b273b95f5f8768a25c70d72f91d0,"dance pop, pop, talent show, uk pop"
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,Global Warming: Meltdown (Deluxe Version),229506,2012,75,False,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,"dance pop, miami hip hop, pop"
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Believe,171333,2012-01-01,71,False,https://i.scdn.co/image/ab67616d0000b273f1d02a6cec967f8b6b78f76e,"canadian pop, pop"
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,spotify:artist:21E3waRsmPlU7jZsS13rcj,R.E.D. (Deluxe Edition),251626,2012-01-01,63,False,https://i.scdn.co/image/ab67616d0000b27314f5c10de370e6d48d142629,"dance pop, pop, r&b, urban contemporary"
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,Red (Big Machine Radio Release Special),219720,2012-10-22,73,False,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,pop
3hlksXnvbKogFdPbpO9vel,Super Bass,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Pink Friday (Complete Edition),200013,2010-11-22,75,True,https://i.scdn.co/image/ab67616d0000b273aa7d2641af0fa4c1f76fafbf,"hip pop, pop, queens hip hop, rap"
0crcJJ2SqTlj7UQLZGT3Fy,Lighters,Sky Full Of,spotify:artist:0GHDZ83uUO0EHJSTzF601G,Lighters,304094,2011-08-12,18,True,https://i.scdn.co/image/ab67616d0000b273ab3addf845f2f21fb91e9039,fake
1CUk09iecf4kLvLuhxerdS,E.T.,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,Teenage Dream: The Complete Confection,229573,2012-01-01,54,False,https://i.scdn.co/image/ab67616d0000b273a56dc57d708c7b62db950105,pop
4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,Sean Kingston,spotify:artist:6S0dmVVn4udvppDhZIWxCr,Eenie Meenie,201946,2010-03-23,75,False,https://i.scdn.co/image/ab67616d0000b2734dea4c1cdf30c359dbaec318,"dance pop, miami hip hop, pop"
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,The Truth About Love,255586,2012-09-18,62,True,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,"dance pop, pop"
4bO6IzKXMWhmncfIO9GBq2,C'Mon,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,Warrior (Expanded Edition),214306,2012-11-30,55,False,https://i.scdn.co/image/ab67616d0000b27376c5c62197115a22b23ff950,"dance pop, pop"
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Loud (Japan Version),235493,2010-01-01,79,False,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794,"barbadian pop, pop, urban contemporary"
0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,Jennifer Lopez,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,On The Floor,230906,2011-01-01,70,False,https://i.scdn.co/image/ab67616d0000b2735c7fdd07d99c156401073aaa,"dance pop, pop, urban contemporary"
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Midnight Memories (Deluxe),200106,2013-11-25,71,False,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,"boy band, pop, post-teen pop, talent show"
5pmL3RzOy3IvGFaSDi4hZL,Hangover,Taio Cruz,spotify:artist:6MF9fzBmfXghAz953czmBC,TY.O (International Version),244906,2011-01-01,67,True,https://i.scdn.co/image/ab67616d0000b27327656009177a4273a62c758a,"dance pop, pop, pop rap"
6XS8t28Zl7a9LiZacsRdNK,We Own The Night,The Wanted,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,Word Of Mouth (Deluxe),206161,2013-01-01,48,False,https://i.scdn.co/image/ab67616d0000b273296c89a14667b01a90c09a71,"boy band, dance pop, pop, post-teen pop"
2X42KFgnOSaxOHMG0nDOdj,Fight for You,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Future History (Deluxe Edition),242173,2011-09-16,46,False,https://i.scdn.co/image/ab67616d0000b27381541b43fcbc56488853de26,"dance pop, pop"
01TuObJVd7owWchVRuQbQw,#thatPOWER,will.i.am,spotify:artist:085pc2PYOi8bGKj0PNjekA,#willpower (Deluxe),279506,2013-01-01,61,False,https://i.scdn.co/image/ab67616d0000b273642efc0b3f045f34316d2cf3,"dance pop, pop"
7j0THikcUmtlfDLR0uHDXH,Say Somethin',Austin Mahone,spotify:artist:04abdnqPQe2N4fjztDea6z,Say Somethin',167226,2012-01-05,0,False,https://i.scdn.co/image/ab67616d0000b2733d6732bbc4a155338e34a87d,"pop, post-teen pop"
5xvUgoVED1F4mBu8FL0HaW,Ready or Not,Bridgit Mendler,spotify:artist:4VhL8KLjVso4vLfOLVViTb,Hello My Name Is...,200946,2012-01-01,65,False,https://i.scdn.co/image/ab67616d0000b273c0758d813c09f649f630f405,"pop, post-teen pop"
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi,210840,2013-01-01,75,False,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,"pop, post-teen pop"
3pYDZTJM2tVBUhIRifWVzI,Blow,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,Cannibal (Expanded Edition),219973,2010-11-19,64,False,https://i.scdn.co/image/ab67616d0000b2733556ff5e46e50eb27be71ebe,"dance pop, pop"
5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Never Say Never - The Remixes,227853,2011-01-01,69,False,https://i.scdn.co/image/ab67616d0000b27349130b16d4190db1d6822e59,"canadian pop, pop"
7kAYyzVhWr3nSqAC7CUOWK,Catch My Breath,Kelly Clarkson,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Catch My Breath,251506,2012-10-15,46,False,https://i.scdn.co/image/ab67616d0000b2737c83a0d85d69a82c0cb652d5,"dance pop, pop, talent show"
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,"Oral Fixation, Vol. 2 (Expanded Edition)",218093,2005-11-28,82,False,https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa,"colombian pop, dance pop, latin pop, pop"
6HzcenqiPeuDHqeGPu2LAl,How We Do (Just How We Do Party) - Radio Version,Nicole Tiffany,spotify:artist:1kXxOzcVCZlUxCZHFRjzmj,Give Your Heart a Break (Let Me Give Your Heart a Break),247269,2012-11-30,1,False,https://i.scdn.co/image/ab67616d0000b27335340125fd03a24f4fec6191,fake
2n3CaPGPLYnYAvTEwKCX8t,Mmm Yeah (feat. Pitbull),Austin Mahone,spotify:artist:04abdnqPQe2N4fjztDea6z,The Secret,231624,2014,58,False,https://i.scdn.co/image/ab67616d0000b273b8509a3d905deebb1c9232fb,"pop, post-teen pop"
27tNWlhdAryQY04Gb2ZhUI,Roar,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,PRISM,223546,2013-01-01,74,False,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,pop
4rpzPAbwJboZQw2p9T5T3f,Lucky Strike,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,Overexposed Track By Track,185293,2012-01-01,54,False,https://i.scdn.co/image/ab67616d0000b273fc8633e22a7dba6aab817bff,pop
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi,201600,2013-01-01,65,False,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,"pop, post-teen pop"
557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,I AM...SASHA FIERCE - Platinum Edition,192586,2008,64,False,https://i.scdn.co/image/ab67616d0000b273b4c5982e1b92f97a126fc18c,"pop, r&b"
2E1RGgFtr1X4H6glXOtABo,Fly,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Pink Friday,212920,2010-01-01,56,True,https://i.scdn.co/image/ab67616d0000b273c17570626959bfa6c2435925,"hip pop, pop, queens hip hop, rap"
2jATUzETZL49e6SywauZKE,Va Va Voom,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Pink Friday ... Roman Reloaded (Deluxe),183560,2012-01-01,68,True,https://i.scdn.co/image/ab67616d0000b2734f0aae4e435a794e0e24d115,"hip pop, pop, queens hip hop, rap"
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,Wild Ones,248133,2012-06-22,74,False,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,"dance pop, miami hip hop, pop, pop rap"
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Bangerz (Deluxe Version),231240,2013-10-04,73,False,https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,pop
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,spotify:artist:5tKXB9uuebKE34yowVaU3C,Replay,182306,2009-08-18,76,False,https://i.scdn.co/image/ab67616d0000b273ae7012fce99c2b2345b54f30,"dance pop, pop rap, post-teen pop"
